Model P3 Strain Indicator and Recorder
Serial No: 0227734
File Created: 10/13/23  10:21:26
		Ch 1	Ch 2
		ue  	ue  
		----	----
10:21:26	+00000	+00001
10:21:27	+00000	+00001
10:21:28	+00000	+00007
10:21:29	+00003	+00001
10:21:30	+00011	-00094
10:21:31	-01126	-00348
10:21:32	-01126	-00313
10:21:33	-01130	-00306
10:21:34	-01129	-00314
10:21:35	-01129	-00318
10:21:36	-01129	-00320
10:21:37	-01128	-00321
10:21:38	-01128	-00322
10:21:39	-01127	-00323
10:21:40	-01126	-00323
